episode_title_id,show_title_id,season_number,episode_number
tt1281563,tt0088512,,
tt1282676,tt0058796,1,10870
tt1282677,tt0058796,1,10872
tt1282678,tt0058796,1,10874
tt1282682,tt0058796,1,10890
tt1282860,tt0094481,1,4701
tt1282862,tt0094481,1,4703
tt1282944,tt0106052,15,159
tt1282945,tt0106052,15,160
tt1282946,tt0106052,15,161
tt1282947,tt0106052,15,162
tt1282948,tt0106052,15,163
tt1282952,tt0106053,15,167
tt1283448,tt1181917,1,1
tt1283562,tt0115147,13,108
tt1283569,tt0088512,,
tt1283632,tt0094481,1,3941
tt1283633,tt0094481,1,3942
tt1283640,tt0094481,1,3964
tt1283642,tt0094481,1,4056
tt1283647,tt0094481,1,4391
tt1284303,tt1178180,1,3
tt1284388,tt1124373,1,1
tt1284724,tt0088512,,
tt1284780,tt0835010,10,1
tt1285462,tt0458254,4,107
tt1285464,tt0458254,4,109
tt1285481,tt0058796,1,9749
tt1285620,tt0094481,1,4706
tt1285621,tt0094481,1,4707
tt1285622,tt0094481,1,4708
tt1285961,tt1000734,2,3
tt1285964,tt1000734,2,6
tt1285972,tt0063951,2,32
tt1285975,tt0063951,26,44
tt1285979,tt0063951,3,69
tt1285984,tt0063951,3,76
tt1285985,tt0063951,3,78
tt1285990,tt0063951,8,4
tt1285992,tt0063951,31,12
tt1285993,tt0063951,39,8
tt1285994,tt0063951,39,5
tt1285995,tt0063951,39,4
tt1285996,tt0063951,39,6
tt1286096,tt0123366,,
tt1286097,tt0123366,11,261
tt1286218,tt0058796,1,9750
tt1287127,tt0094481,1,4396
tt1287567,tt0115147,13,111
tt1287597,tt0976014,2,2
tt1288329,tt0072562,34,1
tt1288362,tt0799922,2,1
tt1288815,tt0088512,,
tt1288816,tt0088512,,
tt1288829,tt0379623,,
tt1288830,tt0379623,,
tt1288831,tt0379623,,
tt1288833,tt0379623,,
tt1288892,tt0976014,2,6
tt1289033,tt0106052,16,2
tt1289034,tt0106052,16,3
tt1289035,tt0106052,16,4
tt1289037,tt0106052,16,6
tt1289043,tt0106053,15,150
tt1289045,tt0106053,,
tt1289046,tt0106053,16,4
tt1289050,tt0106053,16,8
tt1289146,tt0988824,1,72
tt1289147,tt0988824,1,74
tt1289208,tt0350448,6,17
tt1289253,tt0063951,31,1
tt1289271,tt1181917,1,2
tt1289312,tt0123366,,
tt1289313,tt0123366,,
tt1289735,tt0094481,1,4400
tt1290218,tt0088512,,
tt1290371,tt0799922,2,4
tt1290653,tt0058796,1,9757
tt1290900,tt1179817,1,11
tt1291214,tt1286677,1,1
tt1291215,tt1286677,1,2
tt1292143,tt0094481,1,4715
tt1292267,tt0058796,1,10898
tt1292268,tt0058796,1,10905
tt1292634,tt0123366,,
tt1292730,tt0475900,4,12
tt1292846,tt0115147,13,115
tt1292878,tt0088512,,
tt1293317,tt0088512,,
tt1294044,tt0072562,34,13
tt1294047,tt0072562,34,16
tt1294054,tt0072562,34,5
tt1294055,tt0072562,34,6
tt1294056,tt0072562,34,7
tt1294058,tt0072562,34,9
tt1294319,tt0058796,1,9763
tt1294324,tt0088512,,
tt1295241,tt0313038,2,3
tt1295301,tt0458254,4,118
tt1295302,tt0458254,4,119
tt1295344,tt0115147,13,120
tt1295345,tt0115147,13,121
tt1295348,tt0058796,1,9766
tt1295478,tt0094481,1,3033
tt1295479,tt0094481,1,3038
tt1295484,tt0094481,1,3953
tt1295485,tt0094481,1,4005
tt1295486,tt0094481,1,4034
tt1295524,tt0106052,16,12
tt1295527,tt0106052,16,15
tt1296052,tt0063951,38,15
tt1296054,tt0063951,36,22
tt1296056,tt0063951,38,17
tt1296203,tt0088512,,
tt1296224,tt0379623,,
tt1296748,tt0063951,36,14
tt1296749,tt0063951,36,15
tt1297089,tt0106053,12,67
tt1297524,tt0058796,1,10883
tt1297526,tt0058796,1,10885
tt1297527,tt0058796,1,10887
tt1297528,tt0058796,1,10888
tt1297760,tt0790772,3,1
tt1298162,tt0058796,1,10896
tt1298163,tt0058796,1,10899
tt1298257,tt0094481,1,4412
tt1298912,tt0115147,13,123
tt1298921,tt0379623,,
tt1298927,tt0379623,,
tt1298928,tt0379623,,
tt1299012,tt0094481,1,4413
tt1299084,tt0106053,16,15
tt1299085,tt0106053,16,16
tt1299087,tt0106053,16,18
tt1299088,tt0106053,16,19
tt1299511,tt1181917,1,4
tt1299654,tt0759475,3,5
tt1299723,tt0115147,13,122
tt1299725,tt0058796,1,10925
tt1299726,tt0058796,1,10929
tt1299727,tt0058796,1,9772
tt1299900,tt0106053,16,12
tt1300147,tt0799922,2,7
tt1300453,tt0088512,,
tt1300454,tt0088512,,
tt1301023,tt0790772,3,8
tt1301440,tt0058796,1,9775
tt1301478,tt0924651,4,1
tt1302613,tt0058796,1,10912
tt1302614,tt0058796,1,10915
tt1302616,tt0058796,1,10930
tt1302617,tt0058796,1,10932
tt1302618,tt0058796,1,10933
tt1302694,tt0106052,16,17
tt1302699,tt0106052,15,173
tt1302701,tt0106052,15,175
tt1302968,tt0976014,2,7
tt1303310,tt0458254,4,127
tt1303311,tt0458254,4,128
tt1303332,tt0115147,13,127
tt1303333,tt0115147,13,128
tt1303346,tt0379623,,
tt1303348,tt0379623,,
tt1303350,tt0379623,,
tt1303398,tt0094481,1,4419
tt1303428,tt0106053,16,21
tt1303516,tt0898332,2,9
tt1303558,tt1124373,2,13
tt1303560,tt1124373,2,3
tt1303561,tt1124373,2,4
tt1303564,tt1124373,2,7
tt1303605,tt0388629,1,374
tt1303994,tt0115147,1,2
tt1303996,tt0115147,1,4
tt1303997,tt0115147,1,5
tt1303998,tt0115147,1,6
tt1303999,tt0115147,1,7
tt1304000,tt0115147,1,8
tt1304001,tt0115147,1,9
tt1304002,tt0115147,1,10
tt1304017,tt0115147,1,25
tt1304019,tt0115147,1,27
tt1304020,tt0115147,1,28
tt1304021,tt0115147,1,29
tt1304026,tt0115147,1,34
tt1304028,tt0115147,1,36
tt1304032,tt0115147,1,40
tt1304033,tt0115147,1,41
tt1304035,tt0115147,1,43
tt1304036,tt0115147,1,44
tt1304037,tt0115147,1,45
tt1304042,tt0115147,1,51
tt1304043,tt0115147,1,53
tt1304044,tt0115147,1,54
tt1304047,tt0115147,1,57
tt1304054,tt0115147,8,29
tt1304056,tt0115147,11,158
tt1304363,tt0350448,6,20
tt1304711,tt0115147,1,66
tt1304712,tt0115147,1,67
tt1304716,tt0115147,1,71
tt1304717,tt0115147,1,72
tt1304718,tt0115147,1,73
tt1304719,tt0115147,1,74
tt1304722,tt0115147,1,77
tt1304724,tt0115147,1,79
tt1304729,tt0115147,1,84
tt1304734,tt0115147,1,89
tt1304739,tt0115147,1,94
tt1304740,tt0115147,1,95
tt1304741,tt0115147,1,96
tt1304743,tt0115147,1,101
tt1304747,tt0115147,1,104
tt1304748,tt0115147,1,154
tt1304752,tt0058796,1,10938
tt1304905,tt0350448,6,21
tt1304988,tt0799922,2,5
tt1305223,tt0115147,1,107
tt1305225,tt0115147,1,109
tt1305228,tt0115147,1,112
tt1305234,tt0115147,1,118
tt1305237,tt0115147,1,121
tt1305238,tt0115147,1,122
tt1305245,tt0115147,1,129
tt1305246,tt0115147,1,130
tt1305249,tt0115147,1,133
tt1305254,tt0115147,1,138
tt1305257,tt0115147,1,141
tt1305258,tt0115147,1,142
tt1305261,tt0115147,1,145
tt1305262,tt0115147,1,146
tt1305265,tt0115147,1,149
tt1305268,tt0115147,1,152
tt1305271,tt0115147,2,3
tt1305273,tt0115147,2,6
tt1305275,tt0115147,2,8
tt1305277,tt0115147,2,14
tt1305278,tt0115147,2,15
tt1305281,tt0115147,2,23
tt1305285,tt0115147,2,34
tt1305287,tt0115147,2,37
tt1305289,tt0115147,2,41
tt1305290,tt0115147,2,44
tt1305295,tt0115147,2,56
tt1305298,tt0115147,2,61
tt1305302,tt0115147,2,67
tt1305303,tt0115147,2,74
tt1305305,tt0115147,2,76
tt1305307,tt0115147,2,80
tt1305312,tt0058796,1,10946
tt1305313,tt0058796,1,10954
tt1305336,tt0976014,2,8
tt1305991,tt1192169,2,1
tt1306069,tt0458254,4,133
tt1306130,tt0115147,2,73
tt1306131,tt0115147,2,85
tt1306132,tt0115147,2,87
tt1306133,tt0115147,2,88
tt1306134,tt0115147,2,91
tt1306144,tt0115147,2,111
tt1306145,tt0115147,2,114
tt1306146,tt0115147,2,115
tt1306147,tt0115147,2,117
tt1306148,tt0115147,2,118
tt1306151,tt0115147,2,125
tt1306153,tt0115147,2,128
tt1306155,tt0115147,2,131
tt1306157,tt0115147,2,134
tt1306160,tt0115147,2,137
tt1306165,tt0115147,2,144
tt1306167,tt0115147,2,147
tt1306168,tt0115147,2,149
tt1306170,tt0115147,2,152
tt1306172,tt0115147,2,156
tt1306173,tt0115147,3,1
tt1306175,tt0115147,3,5
tt1306177,tt0115147,3,8
tt1306179,tt0115147,3,13
tt1306182,tt0115147,3,19
tt1306183,tt0115147,3,21
tt1306184,tt0115147,3,22
tt1306185,tt0115147,3,26
tt1306186,tt0115147,3,27
tt1306189,tt0115147,3,33
tt1306194,tt0115147,3,41
tt1306195,tt0115147,3,42
tt1306199,tt0115147,3,57
tt1306200,tt0115147,3,58
tt1306202,tt0115147,3,61
tt1306203,tt0115147,3,66
tt1306205,tt0115147,3,68
tt1306206,tt0115147,3,69
tt1306207,tt0115147,3,128
tt1306208,tt0115147,3,130
tt1306209,tt0115147,3,133
tt1306211,tt0115147,3,136
tt1306212,tt0115147,3,138
tt1306214,tt0115147,3,146
tt1306215,tt0115147,3,148
tt1306222,tt0115147,4,3
tt1306226,tt0115147,4,10
tt1306229,tt0115147,4,18
tt1306230,tt0115147,4,20
tt1306231,tt0115147,4,21
tt1306239,tt0115147,4,36
tt1306240,tt0115147,4,40
tt1306241,tt0115147,4,43
tt1306243,tt0115147,4,45
tt1306246,tt0115147,4,49
tt1306247,tt0115147,4,52
tt1306248,tt0115147,4,53
tt1306249,tt0115147,4,55
tt1306251,tt0115147,4,59
tt1306252,tt0115147,4,61
tt1306253,tt0115147,4,62
tt1306254,tt0115147,4,64
tt1306257,tt0115147,4,70
tt1306263,tt0115147,4,80
tt1306265,tt0115147,4,82
tt1306266,tt0115147,4,84
tt1306268,tt0115147,4,87
tt1306270,tt0115147,4,90
tt1306272,tt0115147,4,94
tt1306275,tt0115147,4,99
tt1306277,tt0115147,4,106
tt1306287,tt0115147,4,119
tt1306288,tt0115147,4,125
tt1306289,tt0115147,4,126
tt1306290,tt0115147,4,128
tt1306294,tt0115147,4,134
tt1306296,tt0115147,4,138
tt1306298,tt0115147,4,141
tt1306299,tt0115147,4,143
tt1306303,tt0115147,4,148
tt1306305,tt0115147,13,130
tt1306308,tt0115147,13,133
tt1306343,tt0058796,1,9781
tt1306376,tt0088512,,
tt1306522,tt0106053,8,169
tt1306526,tt0106053,16,27
tt1306527,tt0106053,16,23
tt1306879,tt0123366,,
tt1306880,tt0123366,,
tt1307022,tt0796264,3,10
tt1307143,tt0115147,4,151
tt1307146,tt0115147,4,156
tt1307148,tt0115147,4,159
tt1307150,tt0115147,5,5
tt1307154,tt0115147,5,26
tt1307156,tt0115147,5,28
tt1307158,tt0115147,5,31
tt1307522,tt0115147,5,35
tt1307523,tt0115147,5,36
tt1307526,tt0115147,5,42
tt1307530,tt0115147,5,50
tt1307535,tt0115147,5,58
tt1307536,tt0115147,5,60
tt1307537,tt0115147,5,61
tt1307538,tt0115147,5,63
tt1307540,tt0115147,5,67
tt1307544,tt0115147,5,80
tt1307546,tt0115147,5,83
tt1307549,tt0115147,5,87
tt1307550,tt0115147,5,90
tt1307551,tt0115147,5,92
tt1307553,tt0115147,5,95
tt1307554,tt0115147,5,96
tt1307555,tt0115147,5,99
tt1307557,tt0115147,5,103
tt1307558,tt0115147,5,104
tt1307559,tt0115147,5,106
tt1307560,tt0115147,5,109
tt1307562,tt0115147,5,112
tt1307566,tt0115147,5,116
tt1307567,tt0115147,5,118
tt1307568,tt0115147,5,119
tt1307570,tt0058796,1,9783
tt1308247,tt0115147,5,131
tt1308249,tt0115147,5,134
tt1308250,tt0115147,5,136
tt1308251,tt0115147,5,137
tt1308253,tt0115147,5,140
tt1308255,tt0115147,5,143
tt1308256,tt0115147,5,144
tt1308258,tt0115147,5,148
tt1308259,tt0115147,5,149
tt1308265,tt0115147,5,156
tt1308267,tt0115147,5,158
tt1308270,tt0115147,6,6
tt1308273,tt0115147,6,10
tt1308275,tt0115147,6,13
tt1308276,tt0115147,6,15
tt1308277,tt0115147,6,17
tt1308278,tt0115147,6,18
tt1308279,tt0115147,6,21
tt1308280,tt0115147,6,23
tt1308282,tt0115147,6,26
tt1308286,tt0115147,6,32
tt1308290,tt0115147,6,37
tt1308294,tt0115147,6,41
tt1308296,tt0115147,6,43
tt1308297,tt0115147,6,44
tt1308305,tt0115147,6,53
tt1308306,tt0115147,6,54
tt1308308,tt0115147,6,58
tt1308314,tt0115147,6,66
tt1308316,tt0115147,6,71
tt1308318,tt0115147,6,74
tt1308322,tt0115147,6,79
tt1308323,tt0115147,6,80
tt1308325,tt0115147,6,83
tt1308326,tt0115147,6,84
tt1308327,tt0115147,6,85
tt1308329,tt0115147,6,87
tt1308331,tt0115147,6,90
tt1308332,tt0115147,6,91
tt1308337,tt0115147,6,99
tt1308340,tt0115147,6,103
tt1308352,tt0115147,6,123
tt1308353,tt0115147,6,124
tt1308354,tt0115147,6,125
tt1308356,tt0115147,6,128
tt1308357,tt0115147,6,129
tt1308359,tt0115147,6,131
tt1308363,tt0115147,6,135
tt1308365,tt0115147,6,138
tt1308370,tt0115147,6,148
tt1308372,tt0115147,6,150
tt1308373,tt0115147,6,151
tt1308375,tt0115147,6,153
tt1308376,tt0115147,6,155
tt1308378,tt0115147,6,158
tt1308379,tt0115147,7,1
tt1308380,tt0115147,7,2
tt1308381,tt0115147,7,3
tt1308382,tt0115147,7,6
tt1308383,tt0115147,7,7
tt1308384,tt0115147,7,8
tt1308386,tt0115147,7,10
tt1309094,tt0058796,1,9784
tt1309552,tt0321021,7,4
tt1309555,tt1117667,1,1
tt1309749,tt1213218,1,1
tt1309750,tt1213218,1,2
tt1309803,tt0115147,5,15
tt1309805,tt0115147,5,19
tt1309810,tt0115147,6,142
tt1309817,tt0058796,1,9764
tt1309818,tt0058796,1,9787
tt1309819,tt0058796,1,9788
tt1309821,tt0058796,1,9792
tt1309823,tt0058796,1,9798
tt1309824,tt0058796,1,9799
tt1309851,tt0088512,,
tt1310122,tt0106052,6,67
tt1310260,tt0350448,6,23
tt1310319,tt0123366,,
tt1310321,tt0123366,,
tt1310777,tt0115147,13,135
tt1310778,tt0115147,13,136
tt1310779,tt0115147,13,137
tt1310812,tt0094481,1,4429
tt1311318,tt0058796,1,9814
tt1311319,tt0058796,1,9815
tt1311345,tt0458259,4,20
tt1311349,tt0458259,4,19
tt1311359,tt0088512,,
tt1311370,tt0976014,2,9
tt1311620,tt0388629,1,376
tt1311843,tt0058796,1,9819
tt1311845,tt0058796,1,9823
tt1311847,tt0058796,1,9825
tt1311889,tt0094481,1,4431
tt1311903,tt0773264,5,4
tt1311925,tt0106053,16,10
tt1311926,tt0106053,,
tt1312477,tt0924651,4,4
tt1312558,tt0106053,,
tt1312698,tt0988824,1,81
tt1313308,tt0058796,1,9278
tt1313310,tt0058796,1,9830
tt1313320,tt0088512,,
tt1313546,tt1286677,1,7
tt1313551,tt1192169,2,4
tt1313595,tt0397138,6,4
tt1313662,tt0094481,1,4433
tt1313917,tt1140100,1,19
tt1313928,tt0458254,4,134
tt1313934,tt0458254,4,140
tt1314004,tt1178522,1,1
tt1314486,tt1140100,1,17
tt1314892,tt1140100,1,18
tt1315489,tt0489598,4,12
tt1315494,tt0094481,1,4435
tt1315641,tt0058796,1,9282
tt1315645,tt0058796,1,9288
tt1315661,tt0088512,,
tt1315707,tt0094481,1,4432
tt1315734,tt0098844,19,1
tt1316168,tt0379623,,
tt1316276,tt0106053,,
tt1316509,tt0094481,1,4437
tt1316941,tt0058796,1,9297
tt1316942,tt0058796,1,9298
tt1316946,tt0058796,1,9302
tt1316947,tt0058796,1,9303
tt1316948,tt0058796,1,9304
tt1316953,tt0058796,1,9309
tt1316954,tt0058796,1,9310
tt1316963,tt0058796,1,9321
tt1316964,tt0058796,1,9322
tt1316965,tt0058796,1,9323
tt1316966,tt0058796,1,9330
tt1317027,tt0379623,,
tt1317215,tt0106053,16,30
tt1317218,tt0106053,16,33
tt1317227,tt1178522,1,4
tt1317920,tt0098844,19,4
tt1318129,tt0458254,4,142
tt1318138,tt0115147,13,142
tt1318301,tt0350448,6,27
tt1318677,tt0489598,4,13
tt1319268,tt0088512,,
tt1319355,tt1178522,1,12
tt1319356,tt1178522,1,13
tt1319357,tt1178522,1,14
tt1319779,tt1149608,1,1
tt1319860,tt0058796,1,10927
tt1319876,tt0379623,,
tt1319937,tt0434706,1,12
tt1319939,tt0434706,1,15
tt1319940,tt0434706,1,2
tt1319941,tt0434706,1,11
tt1319943,tt0434706,1,3
tt1319946,tt0434706,1,6
tt1319947,tt0434706,1,8
tt1319949,tt0434706,1,14
tt1319950,tt0434706,1,10
tt1320549,tt1149608,1,2
tt1320649,tt0458254,4,143
tt1320889,tt1178522,1,6
tt1321522,tt1192169,2,7
tt1321602,tt0088512,,
tt1321676,tt0106053,14,55
tt1321941,tt0115147,13,147
tt1321947,tt0058796,1,10981
tt1321949,tt0058796,1,9334
tt1321953,tt0058796,1,9338
tt1321977,tt0379623,,
tt1321978,tt0379623,,
tt1321983,tt0379623,,
tt1321984,tt0379623,,
tt1322100,tt1178522,1,7
tt1322102,tt1178522,1,9
tt1322524,tt0058796,1,10972
tt1322525,tt0058796,1,10982
tt1322526,tt0058796,1,10983
tt1322531,tt0058796,1,9351
tt1322537,tt0058796,1,9358
tt1322541,tt0058796,1,9364
tt1322542,tt0058796,1,9365
tt1322543,tt0058796,1,9803
tt1322663,tt0106052,15,184
tt1322665,tt0106052,15,186
tt1323114,tt1140100,2,4
tt1323158,tt0115147,13,146
tt1323159,tt0115147,13,150
tt1323160,tt0115147,13,151
tt1323162,tt0115147,13,153
tt1323164,tt0115147,13,155
tt1323165,tt0115147,13,156
tt1323168,tt0115147,13,159
tt1323171,tt0058796,1,9368
tt1323173,tt0058796,1,9370
tt1323302,tt0106052,15,187
tt1323304,tt0106052,15,189
tt1323361,tt1086191,2,1
tt1323362,tt1086191,2,2
tt1323831,tt0106052,16,54
tt1323833,tt0106052,16,56
tt1323835,tt0106052,16,58
tt1323839,tt0106052,16,62
tt1323840,tt0106052,16,63
tt1323842,tt0106052,16,65
tt1323878,tt0106052,16,49
tt1323880,tt0106052,16,38
tt1323882,tt0106052,16,51
tt1323883,tt0106052,16,35
tt1323884,tt0106052,16,47
tt1323888,tt0106052,16,36
tt1323891,tt0106052,16,53
tt1323895,tt0106052,16,43
tt1324293,tt0058796,1,10961
tt1324296,tt0058796,1,9373
tt1324298,tt0058796,1,9375
tt1324299,tt0058796,1,9377
tt1324301,tt0058796,1,9382
tt1324307,tt0058796,1,9392
tt1324308,tt0058796,1,9394
tt1324310,tt0058796,1,9396
tt1324350,tt0379623,,
tt1324351,tt0379623,,
tt1324565,tt0106053,16,24
tt1324814,tt0123366,,
tt1324831,tt0321021,7,7
tt1325153,tt0088512,,
tt1325877,tt0058796,1,9406
tt1325878,tt0058796,1,9409
tt1325972,tt0094481,1,4450
tt1326011,tt0118363,4,7
tt1326041,tt0417349,1,2
tt1326333,tt1213218,1,4
tt1326369,tt0458254,4,152
tt1326370,tt0458254,4,153
tt1326374,tt0458254,4,157
tt1326398,tt0458254,4,150
tt1326557,tt0106053,16,44
tt1326561,tt0106053,16,48
tt1326563,tt0106053,16,50
tt1326564,tt0106053,16,51
tt1326700,tt0123366,,
tt1326702,tt0123366,,
tt1326705,tt0123366,,
tt1327343,tt0088512,,
tt1327377,tt0489598,4,15
tt1327478,tt0988824,1,85
tt1327671,tt0131179,24,4
tt1328071,tt0058796,1,10990
tt1328129,tt0379623,,
tt1328134,tt0379623,,
tt1328550,tt0123366,,
tt1328573,tt0799922,2,14
tt1328575,tt0799922,2,18
tt1328578,tt0799922,2,20
tt1328942,tt0419315,5,7
tt1328994,tt0106053,16,28
tt1329622,tt0058796,1,8261
tt1329623,tt0058796,1,8501
tt1329626,tt0058796,1,9122
tt1329632,tt0458259,4,26
tt1329766,tt0094481,1,4455
tt1331207,tt0983514,2,11
tt1331474,tt1286677,1,11
tt1331475,tt1286677,1,12
tt1331477,tt1286677,1,9
tt1331527,tt0058796,1,10906
tt1331569,tt0088512,,
tt1331616,tt0924651,4,9
tt1331651,tt0094481,1,4458
tt1331718,tt1137462,1,4
tt1332782,tt0088512,,
tt1333212,tt1192169,2,8
tt1333356,tt0094481,1,4460
tt1333708,tt0058796,1,780
tt1333790,tt0773264,5,1
tt1333791,tt0773264,5,2
tt1333811,tt0330251,6,3
tt1333812,tt0330251,6,4
tt1333813,tt0330251,6,5
tt1333815,tt0330251,6,2
tt1334497,tt0988824,1,86
tt1334498,tt0988824,1,87
tt1334504,tt0388629,1,380
tt1334822,tt0934814,2,13
tt1334913,tt0058796,1,10969
tt1334914,tt0058796,1,10970
tt1334948,tt0379623,,
tt1334949,tt0379623,,
tt1334950,tt0379623,,
tt1335233,tt0094481,1,4464
tt1335234,tt0094481,1,4465
tt1335334,tt0106053,16,42
tt1335335,tt0106053,16,43
tt1335336,tt0106053,16,54
tt1335337,tt0106053,16,55
tt1335338,tt0106053,16,56
tt1335340,tt0106053,16,58
tt1335343,tt0106053,16,61
tt1335890,tt0123366,,
tt1335904,tt0123366,,
tt1335905,tt0123366,,
tt1335906,tt0123366,,
tt1336510,tt0475900,4,20
tt1336714,tt0379623,,
tt1336716,tt0379623,,
tt1336755,tt0924651,4,10
tt1336758,tt0489598,4,22
tt1336772,tt0379632,5,1
tt1336774,tt0379632,5,3
tt1336776,tt0379632,5,5
tt1336777,tt0379632,5,6
tt1336960,tt0388629,1,381
tt1338428,tt0988824,1,88
tt1338729,tt0373732,2,15
tt1338745,tt0058796,1,10973
tt1338755,tt0088512,,
tt1338836,tt0106053,16,64
tt1338878,tt1178180,1,14
tt1339759,tt0088512,,
tt1339823,tt0094481,1,4469
tt1340322,tt0088583,1,6
tt1340489,tt0489598,4,19
tt1340524,tt1179817,1,18
tt1340525,tt1179817,1,17
tt1341057,tt1179817,1,12
tt1341060,tt1179817,1,15
tt1341315,tt0874936,2,18
tt1341316,tt0874936,2,19
tt1341317,tt0874936,2,20
tt1341318,tt0874936,2,21
tt1341491,tt0924651,4,11
tt1341492,tt0924651,4,12
tt1341532,tt0094481,1,4472
tt1341620,tt0898332,2,12
tt1341882,tt0088512,,
tt1341974,tt1137462,1,12
tt1342035,tt0898332,2,10
tt1342037,tt0898332,2,16
tt1342666,tt0058796,1,10948
tt1342670,tt0058796,1,10955
tt1342671,tt0058796,1,10956
tt1342673,tt0058796,1,10958
tt1342675,tt0058796,1,10963
tt1342676,tt0058796,1,10964
tt1342677,tt0058796,1,10979
tt1343185,tt0313038,13,3
tt1343186,tt0313038,13,4
tt1343188,tt0313038,13,6
tt1343207,tt0088512,,
tt1343476,tt0458254,5,10
tt1343477,tt0458254,5,11
tt1343480,tt0458254,5,14
tt1343484,tt0458254,5,18
tt1343485,tt0458254,5,19
tt1343486,tt0458254,5,2
tt1343489,tt0458254,5,4
tt1343490,tt0458254,5,5
tt1343493,tt0458254,5,8
tt1343494,tt0458254,5,9
tt1343503,tt0115147,14,11
tt1343504,tt0115147,14,12
tt1343505,tt0115147,14,13
tt1343506,tt0115147,14,14
tt1343507,tt0115147,14,15
tt1343508,tt0115147,14,16
tt1343514,tt0115147,14,3
tt1343518,tt0115147,14,7
tt1343520,tt0115147,14,9
tt1343574,tt0094481,1,4475
tt1343601,tt0106053,16,76
tt1343602,tt0106053,16,77
tt1343604,tt0106053,16,79
tt1343606,tt0106053,16,81
tt1343607,tt0106053,16,68
tt1343611,tt0106053,16,72
tt1343612,tt0106053,16,73
tt1343614,tt0106053,16,75
tt1343622,tt0098844,19,17
tt1343623,tt0098844,19,18
tt1343626,tt0098844,19,21
tt1344966,tt0088512,,
tt1346095,tt0094481,1,4480
tt1346401,tt1235547,1,3
tt1346595,tt0108906,2,3
tt1346779,tt0094481,1,4483
tt1347216,tt0924651,4,13
tt1347456,tt0088512,,
tt1347594,tt0313038,1,1
tt1347595,tt1213218,1,7
tt1347612,tt0098763,2,25
tt1347694,tt0088512,,
tt1347709,tt0379623,,
tt1347711,tt0379623,,
tt1347712,tt0379623,,
tt1348286,tt0799922,2,16
tt1349060,tt1149608,1,4
tt1349233,tt0108941,1,3
tt1349506,tt0313038,4,1
tt1349522,tt0419315,3,11
tt1350102,tt0489598,4,20
tt1350118,tt0094481,1,4484
tt1350313,tt0380136,6,3
tt1350522,tt0106052,17,11
tt1350523,tt0106052,17,12
tt1350530,tt0106052,17,19
tt1350531,tt0106052,17,2
tt1350532,tt0106052,17,20
tt1350534,tt0106052,17,8
tt1350538,tt0106052,17,5
tt1350539,tt0106052,17,4
tt1350540,tt0106052,17,3
tt1350951,tt1213218,1,8
tt1350952,tt1213218,1,9
tt1351422,tt0094481,1,4486
tt1351460,tt0106053,,
tt1352039,tt0058796,1,9843
tt1352081,tt0094481,1,4487
tt1352262,tt0239195,18,13
tt1352264,tt0239195,18,2
tt1352265,tt0239195,18,3
tt1352266,tt0239195,18,4
tt1352547,tt0988824,1,91
tt1352994,tt0123366,,
tt1352995,tt0123366,,
tt1352997,tt0123366,,
tt1352998,tt0123366,,
tt1353000,tt0123366,,
tt1353280,tt1325113,1,3
tt1353283,tt0058796,1,10967
tt1353284,tt0058796,1,10968
tt1353291,tt0058796,1,10993
tt1353292,tt0058796,1,9844
tt1353883,tt0380136,6,4
tt1354115,tt0419315,4,3
tt1354258,tt0058796,1,11021
tt1354259,tt0058796,1,9845
tt1354312,tt0094481,1,4489
tt1355458,tt1181917,1,13
tt1355768,tt0098763,6,11
tt1356136,tt0370194,6,3
tt1356320,tt1135300,1,9
tt1356321,tt1135300,1,8
tt1356387,tt0388629,1,385
tt1357253,tt0058796,1,9849
tt1357792,tt0094481,1,4023
tt1357794,tt0094481,1,4030
tt1357795,tt0094481,1,4055
tt1357796,tt0094481,1,4075
tt1357798,tt0094481,1,4095
tt1357799,tt0094481,1,4100
tt1357841,tt0131179,25,3
tt1359192,tt0094481,1,4494
tt1359350,tt0063951,16,71
tt1359738,tt0437005,5,1
tt1359751,tt0094481,1,4495
tt1360986,tt1353056,1,5
tt1360988,tt1353056,1,7
tt1360991,tt1353056,1,4
tt1361064,tt0094481,1,4497
tt1361688,tt0379623,,
tt1362589,tt1213218,1,10
tt1362590,tt1213218,1,11
tt1362668,tt0058796,1,9854
tt1363633,tt0101076,2,4
tt1363635,tt0101076,2,1
tt1363725,tt0094481,1,4499
tt1364575,tt0058796,1,9856
tt1364576,tt0058796,1,4100
tt1364639,tt0094481,1,4500
tt1365158,tt0058796,1,9857
tt1365417,tt0388629,1,388
tt1366266,tt1213218,1,12
tt1366270,tt1140100,2,7
tt1366621,tt0123366,,
tt1366780,tt1266020,1,3
tt1366782,tt1266020,1,5
tt1366783,tt1266020,1,6
tt1367594,tt0088512,,
tt1367596,tt0088512,,
tt1367668,tt0094481,1,4503
tt1367708,tt0106053,10,185
tt1367741,tt0131179,25,5
tt1368209,tt0058796,1,11004
tt1368347,tt0380136,6,7
tt1368368,tt0840196,3,7
tt1368372,tt0840196,3,6
tt1368381,tt1181917,1,21
tt1368538,tt1149608,1,6
tt1368578,tt0058796,1,9860
tt1369209,tt1316554,1,11
tt1369212,tt1316554,1,20
tt1369215,tt1316554,1,23
tt1369216,tt1316554,1,24
tt1369219,tt0106053,16,83
